"Address","lon","lat","nr_5km","dist_1","area_voronoi","eventDate"
"87-89 Bradley St, Guyra NSW 2365",151.6722709,-30.2172781,3,1291.86811783395,906224937.020967,"2016-6-1"
"Parkes Road, Forbes NSW 2871",148.0198154,-33.3706051,7,1183.81620040174,378771326.498868,"2016-6-1"
"132 Allambie road, Allambie Heights NSW 2100",151.2496733,-33.7650913,28,1470.90109982743,6657263.60365224,"2016-6-1"
"236-240 Georges Rive, Croydon Park NSW 2133",151.1052933,-33.8964106,77,200.03897973343,739783.705465198,"2016-6-1"
"229 Woodville Rd Cnr Lackey St, Merrylands NSW 2160",150.998349,-33.845478,55,327.243425177364,728570.878704097,"2016-6-1"
"278 Sandgate Road, Shortland NSW 2307",151.6952094,-32.8874441,27,144.117600906867,2227671.24368969,"2016-6-1"
"321 Gardeners Rd, Rosebery NSW 2018",151.2060166,-33.9229812,56,335.814858991931,1379631.14262441,"2016-6-1"
"287-295 Victoria Rd Cnr Stansell Rd, Gladesville NSW 2111",151.1268594,-33.8285504,42,792.201553110399,3066270.45012724,"2016-6-1"
"100 Hastings River Dr, Port Macquarie NSW 2444",152.8824763,-31.4291012,7,1244.04914263914,56336562.5988165,"2016-6-1"
"1344 Princes Highway, Heathcote NSW 2233",151.0071053,-34.0884651,5,74.9415702011553,18099322.2183592,"2016-6-1"
"641 King Georges Rd Cnr Percival St, Penshurst NSW 2222",151.0892215,-33.9598182,61,391.194274109644,787450.581274688,"2016-6-1"
"334-336 Parramatta Rd, Homebush NSW 2140",151.0681389,-33.8581667,39,859.946656644673,2904965.32733548,"2016-6-1"
"121 Victoria Rd Cnr Wellington St, Rozelle NSW 2039",151.1684539,-33.8625658,46,59.0660806148249,317111.275286436,"2016-6-1"
"797 Pennant Hills Rd, Carlingford NSW 2118",151.0516535,-33.7758099,28,142.633859846258,853495.008205503,"2016-6-1"
"164 Mona Vale Rd, St Ives NSW 2075",151.1570708,-33.7307893,16,64.148438097596,1507328.72218329,"2016-6-1"
"1-3 Penrhyn Rd, Banksmeadow NSW 2019",151.2169409,-33.9644296,19,1373.3441826661,NA,"2016-6-1"
"1403 Princes Hwy, Heathcote NSW 2233",151.0037378,-34.0905951,5,390.392385289341,70975885.075479,"2016-6-1"
"21 Barsden St Cnr Cawdor Rd, Camden NSW 2570",150.6914516,-34.0581183,8,803.164694016818,51202769.9966326,"2016-6-1"
"Pacific Hwy, Macksville NSW 2447",152.92012,-30.7244026,3,1282.65019010744,265301949.60844,"2016-6-1"
"146-148 Coogee Bay Rd, Coogee NSW 2034",151.2517478,-33.9198932,35,892.942780509711,NA,"2016-6-1"
"187 Wilson Road, Green Valley NSW 2168",150.8677334,-33.9074149,32,559.390418099479,2103281.7704528,"2016-6-1"
"197 Princes Hwy, Ulladulla NSW 2539",150.4711849,-35.3661842,6,391.921948485959,NA,"2016-6-1"
"66 Parker Street (Cnr Copeland St), Penrith NSW 2747",150.7126403,-33.7549137,21,750.214240361144,1987522.3070488,"2016-6-1"
"2 Rawson Road, GRANVILLE NSW 2142",151.0088363,-33.8636347,61,734.690783550629,1424581.85293064,"2016-6-1"
"30 Bridge St, Epping NSW 2121",151.0797567,-33.7747403,38,2290.92311371119,9703538.60982871,"2016-6-1"
"230 Shellharbour Rd, Warilla NSW 2528",150.8592904,-34.5570026,11,268.946516595427,2330219.24878001,"2016-6-1"
"400 Lane Cove Road, North Ryde NSW 2113",151.1284429,-33.7850497,34,749.549578547425,3448069.54047883,"2016-6-1"
"Lot 6 Princes Highway, Tomerong NSW 2540",150.5764997,-35.0500748,2,4597.86717664987,94476275.5050981,"2016-6-1"
"1-7 Buchanan St, Murwillumbah NSW 2484",153.4093121,-28.3268979,8,117.179487721929,2444098.34530985,"2016-6-1"
"75-77 King St Cnr Hoskins St, Warrawong NSW 2502",150.888815,-34.4903812,14,750.905721653278,7737726.28299403,"2016-6-1"
"22 Treelands Dr, Yamba NSW 2464",153.3280129,-29.4270834,6,1475.03798654493,75687209.3740472,"2016-6-1"
"656 The Entrance Rd, Wamberal NSW 2260",151.4375863,-33.4232852,4,1909.94831533351,13240031.7346484,"2016-6-1"
"86 Pittwater Rd, Manly NSW 2095",151.285802,-33.7930688,18,315.729569457838,NA,"2016-6-1"
"342 Kanahooka Rd, Brownsville NSW 2530",150.8065126,-34.4859248,7,1380.23878753037,37541260.2577577,"2016-6-1"
"1 Bay Street, Port Macquarie NSW 2444",152.8953403,-31.4270481,8,1031.99552968944,50320361.9435186,"2016-6-1"
"243 Pennant Hills Road, Carlingford NSW 2118",151.0456304,-33.7829195,30,290.320320787484,1163836.77529263,"2016-6-1"
"Lot 122 Dunheved Road, Werrington NSW 2747",150.7430506,-33.7467908,22,396.247864588394,5216023.86081624,"2016-6-1"
"251 The Horsley Drive, Fairfield NSW 2165",150.9627967,-33.8713727,62,781.941271903791,1747128.47251748,"2016-6-1"
"359 Pacific Highway, North Wyong NSW 2259",151.4427625,-33.2699812,16,1348.89243228517,18069984.9418826,"2016-6-1"
"127 Great Western Highway (Corner Morley Avenue), Kingswood NSW 2747",150.726562,-33.7598725,23,196.534864802489,1757854.11006808,"2016-6-1"
"15-19 Aspen Street, Penrith South NSW 2750",150.7107235,-33.7772772,20,1344.93295057367,22253884.3741767,"2016-6-1"
"271A Victoria Road, Drummoyne NSW 2047",151.1515132,-33.8472151,40,1190.9402722155,3082044.66376498,"2016-6-1"
"588 High Street, Penrith NSW 2751",150.6910665,-33.752464,22,1071.97003960008,2115690.33328974,"2016-6-1"
"98 Kurrajong Avenue, Leeton NSW 2705",146.4089547,-34.5548039,5,133.064270141149,48676709.2879702,"2016-6-1"
"37 Shellharbour Road, Lake Illawarra NSW 2528",150.8628794,-34.5450557,11,139.339213210969,1489446.45130646,"2016-6-1"
"25-27 Unumgar Street, Woodenbong NSW 2476",152.6119202,-28.3892441,2,144.393196693312,551914038.293627,"2016-6-1"
"29 Lord St, Port Macquarie NSW 2444",152.9170021,-31.4332543,9,1575.96506400413,52227642.8438976,"2016-6-1"
"3-5 Windsor Rd, Kellyville NSW 2155",150.949569,-33.7098399,10,735.587491170843,4233025.61706352,"2016-6-1"
"34 Links Ave, East Ballina NSW 2478",153.5830909,-28.8504697,7,44.0836302349251,41672085.8536124,"2016-6-1"
"3723 Sturt Hwy, Gumly Gumly NSW 2652",147.4432111,-35.1358026,4,75.8475088686236,68083126.0440674,"2016-6-1"
"603 Pacific Hwy, Mount Colah NSW 2079",151.1152181,-33.6703682,6,1700.9796178598,21172908.931095,"2016-6-1"
"191-195 Lyons Rd, Drummoyne NSW 2047",151.1460365,-33.8569905,46,1196.895492239,3154299.82558542,"2016-6-1"
"116 Victoria Rd, Gladesville NSW 2111",151.1278707,-33.8356425,47,792.201553110399,4388355.23622316,"2016-6-1"
"60-64 Windsor Parade, Dubbo NSW 2830",148.6313582,-32.2541007,14,203.551342470815,444157963.63109,"2016-6-1"
"35 William Street, Bathurst NSW 2795",149.5829172,-33.4161438,12,138.474901642164,6164318.12328064,"2016-6-1"
"Corner Shellharbour & Wattle Roads, Shellharbour NSW 2529",150.8687693,-34.578892,10,1758.6001754902,41799531.7496729,"2016-6-1"
"2 - 4 Peterborough Avenue, Lake Illawarra NSW 2528",150.8636236,-34.5438601,11,149.188713799623,6047504.11652148,"2016-6-1"
"66 Memorial Avenue, Woy Woy NSW 2256",151.3314559,-33.5070183,9,1338.98690757851,9237168.12996095,"2016-6-1"
"185 Pitt Street (Cnr O'Neil St), Merrylands NSW 2160",150.9917832,-33.8340497,51,627.326606686776,1205358.61289448,"2016-6-1"
"4 Lake Street, Windale NSW 2306",151.6831184,-32.99252,26,1034.87649635262,NA,"2016-6-1"
"59 The Crescent, Toongabbie NSW 2146",150.930009,-33.796242,37,837.678296488716,3811509.13121482,"2016-6-1"
"574 Great Western Hwy, Werrington NSW 2747",150.7568748,-33.7680706,19,139.702118055622,5551948.05653369,"2016-6-1"
"93-99 Addison Road, Marrickville NSW 2204",151.1645486,-33.9024308,71,387.700493310781,905556.139150649,"2016-6-1"
"New Lake Entrance Road (Shellharbour City Centre), Shellharbour NSW 2529",150.8309923,-34.5637313,18,1068.6671649731,7473913.02415553,"2016-6-1"
"43-57 Shellharbour Rd (Warilla Grove Shopping Centre), Warilla NSW 2528",150.8624148,-34.5462515,11,139.339213210969,2985652.39292884,"2016-6-1"
"14456 Newell Highway, Edgeroi NSW 2390",149.7997641,-30.1137781,1,20474.2612231324,1391346668.27868,"2016-6-1"
"1609 Ocean Drive, Lake Cathie NSW 2445",152.8543807,-31.5529134,2,4430.4812783109,85916694.8519151,"2016-6-1"
"115 Mann Street, Nambucca Heads NSW 2448",152.9886673,-30.6394311,2,1440.80395727745,104096153.371631,"2016-6-1"
"78 Great Western Hwy Cnr Ross St, Glenbrook NSW 2773",150.6214483,-33.7653915,9,2151.02682559743,44038580.9457526,"2016-6-1"
"Barrier Highway, Cobar NSW 2835",145.8270441,-31.496806,4,735.879965329834,19393130638.5484,"2016-6-1"
"1715 Yass Valley Way, Yass NSW 2582",148.8825199,-34.8069633,1,5064.70072185886,1054408727.53505,"2016-6-1"
"104 Great Western Highway & Bennett Road, Colyton NSW 2760",150.7282045,-33.7609939,24,196.534864802489,4296364.87351298,"2016-6-1"
"Lot 16 - 25 Great Western Highway, Eastern Creek NSW 2766",150.8416877,-33.785672,18,1152.03344264058,5684313.84582162,"2016-6-1"
"12-14 Bolwarra Rd, Port Macquarie NSW 2444",152.8868569,-31.4505533,9,2144.8209233247,39327166.8471422,"2016-6-1"
"Princes Hwy Cnr Deering St, Ulladulla NSW 2539",150.4741047,-35.3580202,6,553.994767405545,NA,"2016-6-1"
"360 Armidale Rd, East Tamworth NSW 2340",150.9613663,-31.1140768,18,2312.52407961874,19520513.2605421,"2016-6-1"
"244-248 Windang Rd, Windang NSW 2528",150.8692034,-34.5274666,8,1889.32789956668,19499573.287043,"2016-6-1"
"214 The Entrance Road, Erina NSW 2250",151.3879072,-33.4349397,12,273.068289313334,NA,"2016-6-1"
"1042 Great Western Highway, Minchinbury NSW 2770",150.8286741,-33.7822092,17,126.212124369338,654981.02478987,"2016-6-1"
"276 Miller Road, Villawood NSW 2144",150.9920889,-33.8876146,58,949.613458058484,2104961.8986665,"2016-6-1"
"53 Sydney Rd, Goulburn NSW 2580",149.7503468,-34.7488132,15,1640.06828482387,270229213.512906,"2016-6-1"
"1077 Botany Road, Mascot NSW 2020",151.1952106,-33.9283863,53,501.233130322394,577162.745657206,"2016-6-1"
"21-23 Cumberland Rd, Ingleburn NSW 2565",150.8712543,-33.9970085,24,683.472809344146,1235497.97382355,"2016-6-1"
"1766 Horsley Drive, Horsley Park NSW 2175",150.8536228,-33.8420055,10,964.206877782375,12391827.6486678,"2016-6-1"
"Lot 3 Great Western Highway (Cnr John Hines Ave), Minchinbury NSW 2770",150.8296732,-33.782983,16,126.212124369338,2033572.75176454,"2016-6-1"
"Church St Cnr Meade St, Glen Innes NSW 2370",151.7379861,-29.7383021,6,95.9484074228849,118480.203044921,"2016-6-1"
"141-151 Hume Hwy Cnr Chadderton St, Lansvale NSW 2166",150.956926,-33.8948938,56,122.57696293365,412420.976894021,"2016-6-1"
"96 Hoxton Park Rd, Lurnea NSW 2170",150.9060396,-33.9276361,44,438.793736677524,1494979.49493203,"2016-6-1"
"265-267 Lake Albert Rd, Kooringal NSW 2650",147.3755366,-35.1407736,20,1651.4723814298,6137342.94262609,"2016-6-1"
"309 Victoria Rd, Rydalmere NSW 2116",151.0371167,-33.8119597,45,485.068449457676,2565498.87334127,"2016-6-1"
"109 Gunnedah Rd, Tamworth NSW 2340",150.895551,-31.0973191,20,985.370199546743,79887409.8618038,"2016-6-1"
"125 O'riordan St, Mascot NSW 2020",151.1912026,-33.9230958,55,694.054250901517,1995560.0387503,"2016-6-1"
"Burns Bay Road, Lane Cove NSW 2066",151.1501583,-33.8250795,40,895.619709855947,2371575.04152796,"2016-6-1"
"83 Mustang Dr, Rutherford NSW 2320",151.4983689,-32.7048727,7,926.070214749483,95786309.2570127,"2016-6-1"
"341 Princes Hwy, Bomaderry NSW 2541",150.5947596,-34.8456517,10,566.416819096924,1889276.90835452,"2016-6-1"
"229 Wentworth Avenue, Pendle Hill NSW 2145",150.9559549,-33.8002502,42,248.324574211342,579219.737464204,"2016-6-1"
"26 Mitchell St, Eden NSW 2551",149.9029367,-37.0636943,4,139.701350869321,4080006.36094904,"2016-6-1"
"3 Williamtown Dr, Williamtown NSW 2318",151.8432252,-32.8116899,2,688.629489407793,NA,"2016-6-1"
"154-160 Parramatta Road & Corner Bold Street, Granville NSW 2142",151.0819655,-33.8642094,49,584.495290584174,1686111.91339111,"2016-6-1"
"36A Great Western Hwy Cnr Mt York R, Mount Victoria NSW 2786",150.2465874,-33.5844748,1,6529.24176294882,394961267.535787,"2016-6-1"
"Cnr The Horsley Dr & Mcilwraith St, Wetherill Park NSW 2164",150.8903699,-33.852561,24,867.892176989766,3192347.47831578,"2016-6-1"
"44 Sharp St Cnr Barron St, Cooma NSW 2630",149.130404,-36.233496,9,96.4451416387772,81349.0163982511,"2016-6-1"
"54 Byron Street, Bangalow NSW 2479",153.5256665,-28.6864358,2,488.131334233212,49913767.9496431,"2016-6-1"
"114-116 Church St, Mudgee NSW 2850",149.5876199,-32.5942803,9,125.028947280433,70227908.0328737,"2016-6-1"
"155-157 Princes Highway, Ulladulla NSW 2539",150.4519465,-35.335122,8,529.2494322946,19064784.0531638,"2016-6-1"
"72 Thorney Road, Fairfield West NSW 2165",150.9241641,-33.8736135,53,1136.47215559081,2725346.58303219,"2016-6-1"
"602-606 Great Western Hwy, Pendle Hill NSW 2145",150.942036,-33.8083237,40,1118.2523162858,2688020.6674034,"2016-6-1"
"2355 Camden Valley Way (Corner Beech Road), Casula NSW 2170",150.8847105,-33.9576135,29,531.120007962631,1554487.55781603,"2016-6-1"
"1962 Camden Valley Way, Edmondson Park NSW 2171",150.8576556,-33.9540165,28,2089.3888141188,6686577.77155864,"2016-6-1"
"488 Old South Head Rd Cnr Albemarle, Rose Bay NSW 2029",151.2723583,-33.8748078,15,599.912444811579,1544356.04262018,"2016-6-1"
"90 Princes Highway, Milton NSW 2538",150.4371123,-35.3170868,4,512.559940667407,15271367.3410462,"2016-6-1"
"236 Morrison Road, Putney NSW 2112",151.1084045,-33.8238745,35,1785.4077812842,4566387.8307817,"2016-6-1"
"153 Forest Way, Belrose NSW 2085",151.2212191,-33.734749,13,1266.19855411904,29618185.4375398,"2016-6-1"
"M4 Motorway Eastbound, Eastern Creek NSW 2766",150.8859626,-33.8016005,22,457.367012636335,3572114.00250018,"2016-6-1"
"M4 Motorway Westbound, Eastern Creek NSW 2766",150.8811129,-33.8023821,22,457.367012636335,4455447.5911727,"2016-6-1"
"87-91 Roberts Rd Cnr Moondo St, Greenacre NSW 2190",151.0648619,-33.9046147,62,506.02444143067,716773.916165859,"2016-6-1"
"179 Parramatta Road, Auburn NSW 2144",151.0359975,-33.8410797,50,1058.45400920456,2960937.32724425,"2016-6-1"
"340 Great Western Highway, Wentworth Falls NSW 2782",150.3601156,-33.7113143,3,4036.76674884238,173789699.067266,"2016-6-1"
"199 Great Western Highway, Katoomba NSW 2780",150.3168687,-33.7070468,4,940.281611060397,49678342.4371833,"2016-6-1"
"198 Great Western Highway, Hazelbrook NSW 2779",150.4519926,-33.7210055,2,2407.81725858664,151542071.793024,"2016-6-1"
"129 River St Cnr Woodburn St, Woodburn NSW 2472",153.3409495,-29.0719877,1,5847.55801522699,350073831.928558,"2016-6-1"
"240 Maitland Rd, Islington NSW 2296",151.7457473,-32.9113364,29,124.326181489475,556246.795681626,"2016-6-1"
"144 Wentworth Street, Port Kembla NSW 2505",150.9049148,-34.4838641,10,114.350661719622,8027682.49356043,"2016-6-1"
"67 Orange Grove Road, Liverpool NSW 2170",150.9178992,-33.9070501,55,623.608834221488,1242942.65554884,"2016-6-1"
"30-34 Princes Highway, Fairy Meadow NSW 2519",150.8941063,-34.3892431,24,546.740672857994,1194135.99562714,"2016-6-1"
"39 Vernon Street, Woollahra NSW 2025",151.2474703,-33.889913,39,637.789987033857,2488476.30790046,"2016-6-1"
"1/1 Craft Close, Toormina NSW 2452",153.0920772,-30.3416444,6,1202.16295517213,4178459.46200192,"2016-6-1"
"332-336 Shellharbour Rd, Barrack Heights NSW 2528",150.8597784,-34.5648919,11,607.395802044704,3951253.81165308,"2016-6-1"
"442A Punchbowl Road, Belmore NSW 2192",151.0769699,-33.9079424,64,498.821397136436,771989.017974019,"2016-6-1"
"1 Illabo Road, Junee NSW 2663",147.5853878,-34.8588372,3,963.48925324497,692825648.395302,"2016-6-1"
"Newell Highway, Tomingley NSW 2869",148.2788946,-32.5224265,1,24077.7823915636,1282991730.07442,"2016-6-1"
"209 Pittwater Road, Manly NSW 2095",151.2840945,-33.7874041,19,332.865008892636,NA,"2016-6-1"
"253 Princes Hwy, Albion Park Rail NSW 2527",150.8033533,-34.5676154,13,102.887980164441,3539537.62375367,"2016-6-1"
"46 Albert Street, Freshwater NSW 2096",151.2869189,-33.7773132,20,874.816087651247,NA,"2016-6-1"
"20 Waratah Street, Bendalong NSW 2539",150.5317491,-35.246506,1,10880.5492387702,NA,"2016-6-1"
"9 Flinders St, Wollongong North NSW 2500",150.8928842,-34.4150183,23,743.715656634708,NA,"2016-6-1"
"29 President Ave, Kogarah NSW 2217",151.1411846,-33.9650876,48,349.559201104452,820093.249441177,"2016-6-1"
"211-213 Anzac Parade, Kensington NSW 2033",151.225127,-33.9144578,51,507.357768460465,770062.748087659,"2016-6-1"
"425 Crown Street, Wollongong West NSW 2500",150.8798847,-34.426422,25,220.355524403317,NA,"2016-6-1"
"313 Great Western Hwy, South Wentworthville NSW 2145",150.9718311,-33.8163788,45,1328.26600463379,2895902.12574661,"2016-6-1"
"560-562 Victoria Rd Cnr Lawson St, Ermington NSW 2115",151.0547996,-33.8139726,38,1206.160582066,2875808.23485529,"2016-6-1"
"793-797 Pittwater Rd, Dee Why NSW 2099",151.2920603,-33.7456837,22,422.210357290696,3424242.39329052,"2016-6-1"
"Smithfield Rd Cnr Elizabeth Dr, Bonnyrigg NSW 2177",150.8818606,-33.8876829,36,647.445924603584,2993445.97555089,"2016-6-1"
"369-375 Concord Rd, Concord West NSW 2138",151.0888755,-33.8411078,39,2063.21622614792,6957590.41695517,"2016-6-1"
"133 Wyndham St Cnr Mcevoy St, Alexandria NSW 2015",151.2000581,-33.9020539,58,572.718640751742,1120862.72821869,"2016-6-1"
"59-61 Pacific Hwy Cnr Unwin Rd, Waitara NSW 2077",151.1023535,-33.7106584,19,485.286413773977,2440469.6051383,"2016-6-1"
"118 Old South Head Rd, Woollahra NSW 2025",151.2553451,-33.8896323,35,629.029536297054,1544700.46960208,"2016-6-1"
"176 Warringah Rd, BEACON HILL NSW 2100",151.2602279,-33.7538143,27,511.626491026735,2749482.69479102,"2016-6-1"
"404-410 Liverpool Rd, Croydon NSW 2132",151.115727,-33.8884736,66,71.0891208171642,553502.789979875,"2016-6-1"
"68 Jindabyne Rd, Berridale NSW 2628",148.8270154,-36.3653974,1,19003.5931345877,1302944734.30497,"2016-6-1"
"222 Tongarra Rd Cnr Calderwood St, Albion Park NSW 2527",150.7645618,-34.5713116,10,1111.86757458611,139141963.535715,"2016-6-1"
"2600 The Lakesway, Bungwahl NSW 2423",152.4444704,-32.3871481,1,8214.44241574802,251085437.422342,"2016-6-1"
"775 Princes Hwy, Tempe NSW 2044",151.1596833,-33.925351,65,919.413423630968,2350176.34133875,"2016-6-1"
"26 Enmore Rd, Newtown NSW 2042",151.1770483,-33.8984924,65,491.423112952473,877504.637095451,"2016-6-1"
"12-14 Berowra Waters Rd, Berowra NSW 2081",151.150554,-33.6233814,5,444.900193225259,65092947.7824454,"2016-6-1"
"95 Elizabeth Drive (Corner Park Road), Liverpool NSW 2170",150.9160168,-33.9182506,46,255.569927990105,421822.147187293,"2016-6-1"
"552 Pennant Hills Road, West Pennant Hills NSW 2125",151.0507795,-33.7468476,23,1242.21208597434,3860325.53919864,"2016-6-1"
"147 Cary St, Toronto NSW 2283",151.5927672,-33.0128966,8,113.42793417924,16264633.1457415,"2016-6-1"
"30-40 Alfred Rd, Chipping Norton NSW 2170",150.9648376,-33.924531,44,1031.98482703088,3762693.55786812,"2016-6-1"
"1 Gregory Hills Drive, Gledswood Hills NSW 2557",150.7630278,-34.0199265,10,1550.6812717858,27970863.7515972,"2016-6-1"
"271 Camden Valley Way, NARELLAN NSW 2567",150.7307572,-34.0415946,12,33.9278632136994,18077975.996886,"2016-6-1"
"477 Pacific Highway, Artarmon NSW 2064",151.1774287,-33.8105211,32,175.343441106522,653251.563122205,"2016-6-1"
"320 Lane Cove Road, North Ryde NSW 2113",151.1201707,-33.7923494,36,394.933902779,554609.721008897,"2016-6-1"
"22-26 Pearl Street, Kingscliff NSW 2487",153.5747183,-28.2562385,3,2200.63192049028,NA,"2016-6-1"
"51 Bondi Rd Cnr Park Rd, Bondi NSW 2026",151.260139,-33.8936544,33,434.752412495812,550550.642096251,"2016-6-1"
"98-100 Windsor Rd Cnr Lombard Rd, Northmead NSW 2152",150.9948813,-33.7876976,39,639.850376870217,2029067.28224675,"2016-6-1"
"321 Old South Head Rd, North Bondi NSW 2026",151.2685566,-33.8846533,21,1137.17324173186,6950695.77951145,"2016-6-1"
"363 Mona Vale Rd, St Ives North NSW 2075",151.1734779,-33.71687,12,1417.82613208915,24808120.3291908,"2016-6-1"
"740-742 Pittwater Rd, Brookvale NSW 2100",151.274532,-33.7614677,20,162.459117180032,1468857.08511651,"2016-6-1"
"115 Fairford Rd, Padstow NSW 2211",151.0341809,-33.9434142,50,502.384844253158,1328023.27807432,"2016-6-1"
"119 Bourke St Cnr Erskine St, Dubbo NSW 2830",148.6092238,-32.2433855,14,215.965393229278,910006.419949472,"2016-6-1"
"13/3 Lancester St, Ingleburn NSW 2565",150.8677304,-33.9901729,24,126.090818148217,660728.472609967,"2016-6-1"
"106 Milperra Rd, Revesby NSW 2212",151.0087156,-33.9356151,42,645.673261095386,1009501.64081502,"2016-6-1"
"18 Allandale St, Kearsley NSW 2325",151.3951061,-32.8586632,7,2550.46561789867,81192921.4817729,"2016-6-1"
"494 Forest Road, Penshurst NSW 2222",151.0901314,-33.9632625,58,391.194274109644,1330241.59703392,"2016-6-1"
"Bungendore Rd, Queanbeyan NSW 2620",149.2452522,-35.3479701,8,746.923599537145,88889124.5837998,"2016-6-1"
"3 Angaphora Drive, Warabrook NSW 2304",151.7196105,-32.8866831,29,697.321616605143,1856220.22663894,"2016-6-1"
"100 Bonnyrigg Avenue, Bonnyrigg NSW 2177",150.8887568,-33.8866866,39,647.445924603584,1337419.45923036,"2016-6-1"
"5558 Old Northern Road, Wisemans Ferry NSW 2775",150.9858127,-33.3847285,1,9193.39507770943,713223031.465439,"2016-6-1"
