"Address","Address_geo","lon","lat"
"43 Macquarie Road, Cardiff NSW 2285","43 Macquarie Road, Cardiff NSW 2285 Australia",151.6578283,-32.9411475
"295-297 Merrylands Road (Corner Windsor Street), Merrylands NSW 2160","295-297 Merrylands Road , Merrylands NSW 2160 Australia",150.9851817,-33.8353294
"87-89 Bradley St, Guyra NSW 2365","87-89 Bradley St, Guyra NSW 2365 Australia",151.6722709,-30.2172781
"Parkes Road, Forbes NSW 2871","Parkes Road, Forbes NSW 2871 Australia",148.0198154,-33.3706051
"132 Allambie road, Allambie Heights NSW 2100","132 Allambie road, Allambie Heights NSW 2100 Australia",151.2496733,-33.7650913
"236-240 Georges Rive, Croydon Park NSW 2133","236-240 Georges Rive, Croydon Park NSW 2133 Australia",151.1052933,-33.8964106
"229 Woodville Rd Cnr Lackey St, Merrylands NSW 2160","229 Woodville Rd  Merrylands NSW 2160 Australia",150.998349,-33.845478
"278 Sandgate Road, Shortland NSW 2307","278 Sandgate Road, Shortland NSW 2307 Australia",151.6952094,-32.8874441
"321 Gardeners Rd, Rosebery NSW 2018","321 Gardeners Rd, Rosebery NSW 2018 Australia",151.2060166,-33.9229812
"287-295 Victoria Rd Cnr Stansell Rd, Gladesville NSW 2111","287-295 Victoria Rd  Gladesville NSW 2111 Australia",151.1268594,-33.8285504
"100 Hastings River Dr, Port Macquarie NSW 2444","100 Hastings River Dr, Port Macquarie NSW 2444 Australia",152.8824763,-31.4291012
"1344 Princes Highway, Heathcote NSW 2233","1344 Princes Highway, Heathcote NSW 2233 Australia",151.0071053,-34.0884651
"641 King Georges Rd Cnr Percival St, Penshurst NSW 2222","641 King Georges Rd  Penshurst NSW 2222 Australia",151.0892215,-33.9598182
"334-336 Parramatta Rd, Homebush NSW 2140","334-336 Parramatta Rd, Homebush NSW 2140 Australia",151.0681389,-33.8581667
"121 Victoria Rd Cnr Wellington St, Rozelle NSW 2039","121 Victoria Rd  Rozelle NSW 2039 Australia",151.1684539,-33.8625658
"797 Pennant Hills Rd, Carlingford NSW 2118","797 Pennant Hills Rd, Carlingford NSW 2118 Australia",151.0516535,-33.7758099
"164 Mona Vale Rd, St Ives NSW 2075","164 Mona Vale Rd, St Ives NSW 2075 Australia",151.1570708,-33.7307893
"1-3 Penrhyn Rd, Banksmeadow NSW 2019","1-3 Penrhyn Rd, Banksmeadow NSW 2019 Australia",151.2169409,-33.9644296
"1403 Princes Hwy, Heathcote NSW 2233","1403 Princes Hwy, Heathcote NSW 2233 Australia",151.0037378,-34.0905951
"21 Barsden St Cnr Cawdor Rd, Camden NSW 2570","21 Barsden St  Camden NSW 2570 Australia",150.6914516,-34.0581183
"Pacific Hwy, Macksville NSW 2447","Pacific Hwy, Macksville NSW 2447 Australia",152.92012,-30.7244026
"146-148 Coogee Bay Rd, Coogee NSW 2034","146-148 Coogee Bay Rd, Coogee NSW 2034 Australia",151.2517478,-33.9198932
"187 Wilson Road, Green Valley NSW 2168","187 Wilson Road, Green Valley NSW 2168 Australia",150.8677334,-33.9074149
"197 Princes Hwy, Ulladulla NSW 2539","197 Princes Hwy, Ulladulla NSW 2539 Australia",150.4711849,-35.3661842
"66 Parker Street (Cnr Copeland St), Penrith NSW 2747","66 Parker Street , Penrith NSW 2747 Australia",150.7126403,-33.7549137
"2 Rawson Road, GRANVILLE NSW 2142","2 Rawson Road, GRANVILLE NSW 2142 Australia",151.0088363,-33.8636347
"30 Bridge St, Epping NSW 2121","30 Bridge St, Epping NSW 2121 Australia",151.0797567,-33.7747403
"230 Shellharbour Rd, Warilla NSW 2528","230 Shellharbour Rd, Warilla NSW 2528 Australia",150.8592904,-34.5570026
"400 Lane Cove Road, North Ryde NSW 2113","400 Lane Cove Road, North Ryde NSW 2113 Australia",151.1284429,-33.7850497
"Lot 6 Princes Highway, Tomerong NSW 2540","Lot 6 Princes Highway, Tomerong NSW 2540 Australia",150.5764997,-35.0500748
"1-7 Buchanan St, Murwillumbah NSW 2484","1-7 Buchanan St, Murwillumbah NSW 2484 Australia",153.4093121,-28.3268979
"75-77 King St Cnr Hoskins St, Warrawong NSW 2502","75-77 King St  Warrawong NSW 2502 Australia",150.888815,-34.4903812
"22 Treelands Dr, Yamba NSW 2464","22 Treelands Dr, Yamba NSW 2464 Australia",153.3280129,-29.4270834
"656 The Entrance Rd, Wamberal NSW 2260","656 The Entrance Rd, Wamberal NSW 2260 Australia",151.4375863,-33.4232852
"86 Pittwater Rd, Manly NSW 2095","86 Pittwater Rd, Manly NSW 2095 Australia",151.285802,-33.7930688
"342 Kanahooka Rd, Brownsville NSW 2530","342 Kanahooka Rd, Brownsville NSW 2530 Australia",150.8065126,-34.4859248
"1 Bay Street, Port Macquarie NSW 2444","1 Bay Street, Port Macquarie NSW 2444 Australia",152.8953403,-31.4270481
"243 Pennant Hills Road, Carlingford NSW 2118","243 Pennant Hills Road, Carlingford NSW 2118 Australia",151.0456304,-33.7829195
"Lot 122 Dunheved Road, Werrington NSW 2747","Lot 122 Dunheved Road, Werrington NSW 2747 Australia",150.7430506,-33.7467908
"251 The Horsley Drive, Fairfield NSW 2165","251 The Horsley Drive, Fairfield NSW 2165 Australia",150.9627967,-33.8713727
"359 Pacific Highway, North Wyong NSW 2259","359 Pacific Highway, North Wyong NSW 2259 Australia",151.4427625,-33.2699812
"127 Great Western Highway (Corner Morley Avenue), Kingswood NSW 2747","127 Great Western Highway , Kingswood NSW 2747 Australia",150.726562,-33.7598725
"15-19 Aspen Street, Penrith South NSW 2750","15-19 Aspen Street, Penrith South NSW 2750 Australia",150.7107235,-33.7772772
"271A Victoria Road, Drummoyne NSW 2047","271A Victoria Road, Drummoyne NSW 2047 Australia",151.1515132,-33.8472151
"588 High Street, Penrith NSW 2751","588 High Street, Penrith NSW 2751 Australia",150.6910665,-33.752464
"98 Kurrajong Avenue, Leeton NSW 2705","98 Kurrajong Avenue, Leeton NSW 2705 Australia",146.4089547,-34.5548039
"37 Shellharbour Road, Lake Illawarra NSW 2528","37 Shellharbour Road, Lake Illawarra NSW 2528 Australia",150.8628794,-34.5450557
"25-27 Unumgar Street, Woodenbong NSW 2476","25-27 Unumgar Street, Woodenbong NSW 2476 Australia",152.6119202,-28.3892441
"29 Lord St, Port Macquarie NSW 2444","29 Lord St, Port Macquarie NSW 2444 Australia",152.9170021,-31.4332543
"3-5 Windsor Rd, Kellyville NSW 2155","3-5 Windsor Rd, Kellyville NSW 2155 Australia",150.949569,-33.7098399
"34 Links Ave, East Ballina NSW 2478","34 Links Ave, East Ballina NSW 2478 Australia",153.5830909,-28.8504697
"3723 Sturt Hwy, Gumly Gumly NSW 2652","3723 Sturt Hwy, Gumly Gumly NSW 2652 Australia",147.4432111,-35.1358026
"603 Pacific Hwy, Mount Colah NSW 2079","603 Pacific Hwy, Mount Colah NSW 2079 Australia",151.1152181,-33.6703682
"191-195 Lyons Rd, Drummoyne NSW 2047","191-195 Lyons Rd, Drummoyne NSW 2047 Australia",151.1460365,-33.8569905
"116 Victoria Rd, Gladesville NSW 2111","116 Victoria Rd, Gladesville NSW 2111 Australia",151.1278707,-33.8356425
"60-64 Windsor Parade, Dubbo NSW 2830","60-64 Windsor Parade, Dubbo NSW 2830 Australia",148.6313582,-32.2541007
"35 William Street, Bathurst NSW 2795","35 William Street, Bathurst NSW 2795 Australia",149.5829172,-33.4161438
"Corner Shellharbour & Wattle Roads, Shellharbour NSW 2529","Corner Shellharbour & Wattle Roads, Shellharbour NSW 2529 Australia",150.8687693,-34.578892
"2 - 4 Peterborough Avenue, Lake Illawarra NSW 2528","2 - 4 Peterborough Avenue, Lake Illawarra NSW 2528 Australia",150.8636236,-34.5438601
"66 Memorial Avenue, Woy Woy NSW 2256","66 Memorial Avenue, Woy Woy NSW 2256 Australia",151.3314559,-33.5070183
"185 Pitt Street (Cnr O'Neil St), Merrylands NSW 2160","185 Pitt Street , Merrylands NSW 2160 Australia",150.9917832,-33.8340497
"4 Lake Street, Windale NSW 2306","4 Lake Street, Windale NSW 2306 Australia",151.6831184,-32.99252
"59 The Crescent, Toongabbie NSW 2146","59 The Crescent, Toongabbie NSW 2146 Australia",150.930009,-33.796242
"574 Great Western Hwy, Werrington NSW 2747","574 Great Western Hwy, Werrington NSW 2747 Australia",150.7568748,-33.7680706
"93-99 Addison Road, Marrickville NSW 2204","93-99 Addison Road, Marrickville NSW 2204 Australia",151.1645486,-33.9024308
"New Lake Entrance Road (Shellharbour City Centre), Shellharbour NSW 2529","New Lake Entrance Road , Shellharbour NSW 2529 Australia",150.8309923,-34.5637313
"43-57 Shellharbour Rd (Warilla Grove Shopping Centre), Warilla NSW 2528","43-57 Shellharbour Rd , Warilla NSW 2528 Australia",150.8624148,-34.5462515
"14456 Newell Highway, Edgeroi NSW 2390","14456 Newell Highway, Edgeroi NSW 2390 Australia",149.7997641,-30.1137781
"1609 Ocean Drive, Lake Cathie NSW 2445","1609 Ocean Drive, Lake Cathie NSW 2445 Australia",152.8543807,-31.5529134
"115 Mann Street, Nambucca Heads NSW 2448","115 Mann Street, Nambucca Heads NSW 2448 Australia",152.9886673,-30.6394311
"78 Great Western Hwy Cnr Ross St, Glenbrook NSW 2773","78 Great Western Hwy  Glenbrook NSW 2773 Australia",150.6214483,-33.7653915
"Barrier Highway, Cobar NSW 2835","Barrier Highway, Cobar NSW 2835 Australia",145.8270441,-31.496806
"1715 Yass Valley Way, Yass NSW 2582","1715 Yass Valley Way, Yass NSW 2582 Australia",148.8825199,-34.8069633
"104 Great Western Highway & Bennett Road, Colyton NSW 2760","104 Great Western Highway & Bennett Road, Colyton NSW 2760 Australia",150.7282045,-33.7609939
"Lot 16 - 25 Great Western Highway, Eastern Creek NSW 2766","Lot 16 - 25 Great Western Highway, Eastern Creek NSW 2766 Australia",150.8416877,-33.785672
"12-14 Bolwarra Rd, Port Macquarie NSW 2444","12-14 Bolwarra Rd, Port Macquarie NSW 2444 Australia",152.8868569,-31.4505533
"Princes Hwy Cnr Deering St, Ulladulla NSW 2539","Princes Hwy  Ulladulla NSW 2539 Australia",150.4741047,-35.3580202
"360 Armidale Rd, East Tamworth NSW 2340","360 Armidale Rd, East Tamworth NSW 2340 Australia",150.9613663,-31.1140768
"244-248 Windang Rd, Windang NSW 2528","244-248 Windang Rd, Windang NSW 2528 Australia",150.8692034,-34.5274666
"214 The Entrance Road, Erina NSW 2250","214 The Entrance Road, Erina NSW 2250 Australia",151.3879072,-33.4349397
"1042 Great Western Highway, Minchinbury NSW 2770","1042 Great Western Highway, Minchinbury NSW 2770 Australia",150.8286741,-33.7822092
"276 Miller Road, Villawood NSW 2144","276 Miller Road, Villawood NSW 2144 Australia",150.9920889,-33.8876146
"53 Sydney Rd, Goulburn NSW 2580","53 Sydney Rd, Goulburn NSW 2580 Australia",149.7503468,-34.7488132
"1077 Botany Road, Mascot NSW 2020","1077 Botany Road, Mascot NSW 2020 Australia",151.1952106,-33.9283863
"21-23 Cumberland Rd, Ingleburn NSW 2565","21-23 Cumberland Rd, Ingleburn NSW 2565 Australia",150.8712543,-33.9970085
"1766 Horsley Drive, Horsley Park NSW 2175","1766 Horsley Drive, Horsley Park NSW 2175 Australia",150.8536228,-33.8420055
"Lot 3 Great Western Highway (Cnr John Hines Ave), Minchinbury NSW 2770","Lot 3 Great Western Highway , Minchinbury NSW 2770 Australia",150.8296732,-33.782983
"Church St Cnr Meade St, Glen Innes NSW 2370","Church St  Glen Innes NSW 2370 Australia",151.7379861,-29.7383021
"141-151 Hume Hwy Cnr Chadderton St, Lansvale NSW 2166","141-151 Hume Hwy  Lansvale NSW 2166 Australia",150.956926,-33.8948938
"96 Hoxton Park Rd, Lurnea NSW 2170","96 Hoxton Park Rd, Lurnea NSW 2170 Australia",150.9060396,-33.9276361
"265-267 Lake Albert Rd, Kooringal NSW 2650","265-267 Lake Albert Rd, Kooringal NSW 2650 Australia",147.3755366,-35.1407736
"309 Victoria Rd, Rydalmere NSW 2116","309 Victoria Rd, Rydalmere NSW 2116 Australia",151.0371167,-33.8119597
"109 Gunnedah Rd, Tamworth NSW 2340","109 Gunnedah Rd, Tamworth NSW 2340 Australia",150.895551,-31.0973191
"125 O'riordan St, Mascot NSW 2020","125 O'riordan St, Mascot NSW 2020 Australia",151.1912026,-33.9230958
"Burns Bay Road, Lane Cove NSW 2066","Burns Bay Road, Lane Cove NSW 2066 Australia",151.1501583,-33.8250795
"83 Mustang Dr, Rutherford NSW 2320","83 Mustang Dr, Rutherford NSW 2320 Australia",151.4983689,-32.7048727
"341 Princes Hwy, Bomaderry NSW 2541","341 Princes Hwy, Bomaderry NSW 2541 Australia",150.5947596,-34.8456517
"229 Wentworth Avenue, Pendle Hill NSW 2145","229 Wentworth Avenue, Pendle Hill NSW 2145 Australia",150.9559549,-33.8002502
"26 Mitchell St, Eden NSW 2551","26 Mitchell St, Eden NSW 2551 Australia",149.9029367,-37.0636943
"3 Williamtown Dr, Williamtown NSW 2318","3 Williamtown Dr, Williamtown NSW 2318 Australia",151.8432252,-32.8116899
"154-160 Parramatta Road & Corner Bold Street, Granville NSW 2142","154-160 Parramatta Road & Corner Bold Street, Granville NSW 2142 Australia",151.0819655,-33.8642094
"36A Great Western Hwy Cnr Mt York R, Mount Victoria NSW 2786","36A Great Western Hwy  Mount Victoria NSW 2786 Australia",150.2465874,-33.5844748
"Cnr The Horsley Dr & Mcilwraith St, Wetherill Park NSW 2164","Cnr The Horsley Dr & Mcilwraith St, Wetherill Park NSW 2164 Australia",150.8903699,-33.852561
"44 Sharp St Cnr Barron St, Cooma NSW 2630","44 Sharp St  Cooma NSW 2630 Australia",149.130404,-36.233496
"54 Byron Street, Bangalow NSW 2479","54 Byron Street, Bangalow NSW 2479 Australia",153.5256665,-28.6864358
"114-116 Church St, Mudgee NSW 2850","114-116 Church St, Mudgee NSW 2850 Australia",149.5876199,-32.5942803
"155-157 Princes Highway, Ulladulla NSW 2539","155-157 Princes Highway, Ulladulla NSW 2539 Australia",150.4519465,-35.335122
"72 Thorney Road, Fairfield West NSW 2165","72 Thorney Road, Fairfield West NSW 2165 Australia",150.9241641,-33.8736135
"602-606 Great Western Hwy, Pendle Hill NSW 2145","602-606 Great Western Hwy, Pendle Hill NSW 2145 Australia",150.942036,-33.8083237
"2355 Camden Valley Way (Corner Beech Road), Casula NSW 2170","2355 Camden Valley Way , Casula NSW 2170 Australia",150.8847105,-33.9576135
"1962 Camden Valley Way, Edmondson Park NSW 2171","1962 Camden Valley Way, Edmondson Park NSW 2171 Australia",150.8576556,-33.9540165
"488 Old South Head Rd Cnr Albemarle, Rose Bay NSW 2029","488 Old South Head Rd  Rose Bay NSW 2029 Australia",151.2723583,-33.8748078
"90 Princes Highway, Milton NSW 2538","90 Princes Highway, Milton NSW 2538 Australia",150.4371123,-35.3170868
"236 Morrison Road, Putney NSW 2112","236 Morrison Road, Putney NSW 2112 Australia",151.1084045,-33.8238745
"153 Forest Way, Belrose NSW 2085","153 Forest Way, Belrose NSW 2085 Australia",151.2212191,-33.734749
"M4 Motorway Eastbound, Eastern Creek NSW 2766","M4 Motorway Eastbound, Eastern Creek NSW 2766 Australia",150.8859626,-33.8016005
"M4 Motorway Westbound, Eastern Creek NSW 2766","M4 Motorway Westbound, Eastern Creek NSW 2766 Australia",150.8811129,-33.8023821
"87-91 Roberts Rd Cnr Moondo St, Greenacre NSW 2190","87-91 Roberts Rd  Greenacre NSW 2190 Australia",151.0648619,-33.9046147
"179 Parramatta Road, Auburn NSW 2144","179 Parramatta Road, Auburn NSW 2144 Australia",151.0359975,-33.8410797
"340 Great Western Highway, Wentworth Falls NSW 2782","340 Great Western Highway, Wentworth Falls NSW 2782 Australia",150.3601156,-33.7113143
"199 Great Western Highway, Katoomba NSW 2780","199 Great Western Highway, Katoomba NSW 2780 Australia",150.3168687,-33.7070468
"198 Great Western Highway, Hazelbrook NSW 2779","198 Great Western Highway, Hazelbrook NSW 2779 Australia",150.4519926,-33.7210055
"129 River St Cnr Woodburn St, Woodburn NSW 2472","129 River St  Woodburn NSW 2472 Australia",153.3409495,-29.0719877
"240 Maitland Rd, Islington NSW 2296","240 Maitland Rd, Islington NSW 2296 Australia",151.7457473,-32.9113364
"144 Wentworth Street, Port Kembla NSW 2505","144 Wentworth Street, Port Kembla NSW 2505 Australia",150.9049148,-34.4838641
"67 Orange Grove Road, Liverpool NSW 2170","67 Orange Grove Road, Liverpool NSW 2170 Australia",150.9178992,-33.9070501
"30-34 Princes Highway, Fairy Meadow NSW 2519","30-34 Princes Highway, Fairy Meadow NSW 2519 Australia",150.8941063,-34.3892431
"39 Vernon Street, Woollahra NSW 2025","39 Vernon Street, Woollahra NSW 2025 Australia",151.2474703,-33.889913
"1/1 Craft Close, Toormina NSW 2452","1/1 Craft Close, Toormina NSW 2452 Australia",153.0920772,-30.3416444
"332-336 Shellharbour Rd, Barrack Heights NSW 2528","332-336 Shellharbour Rd, Barrack Heights NSW 2528 Australia",150.8597784,-34.5648919
"442A Punchbowl Road, Belmore NSW 2192","442A Punchbowl Road, Belmore NSW 2192 Australia",151.0769699,-33.9079424
"1 Illabo Road, Junee NSW 2663","1 Illabo Road, Junee NSW 2663 Australia",147.5853878,-34.8588372
"Newell Highway, Tomingley NSW 2869","Newell Highway, Tomingley NSW 2869 Australia",148.2788946,-32.5224265
"209 Pittwater Road, Manly NSW 2095","209 Pittwater Road, Manly NSW 2095 Australia",151.2840945,-33.7874041
"253 Princes Hwy, Albion Park Rail NSW 2527","253 Princes Hwy, Albion Park Rail NSW 2527 Australia",150.8033533,-34.5676154
"46 Albert Street, Freshwater NSW 2096","46 Albert Street, Freshwater NSW 2096 Australia",151.2869189,-33.7773132
"20 Waratah Street, Bendalong NSW 2539","20 Waratah Street, Bendalong NSW 2539 Australia",150.5317491,-35.246506
"9 Flinders St, Wollongong North NSW 2500","9 Flinders St, Wollongong North NSW 2500 Australia",150.8928842,-34.4150183
"29 President Ave, Kogarah NSW 2217","29 President Ave, Kogarah NSW 2217 Australia",151.1411846,-33.9650876
"211-213 Anzac Parade, Kensington NSW 2033","211-213 Anzac Parade, Kensington NSW 2033 Australia",151.225127,-33.9144578
"425 Crown Street, Wollongong West NSW 2500","425 Crown Street, Wollongong West NSW 2500 Australia",150.8798847,-34.426422
"313 Great Western Hwy, South Wentworthville NSW 2145","313 Great Western Hwy, South Wentworthville NSW 2145 Australia",150.9718311,-33.8163788
"560-562 Victoria Rd Cnr Lawson St, Ermington NSW 2115","560-562 Victoria Rd  Ermington NSW 2115 Australia",151.0547996,-33.8139726
"793-797 Pittwater Rd, Dee Why NSW 2099","793-797 Pittwater Rd, Dee Why NSW 2099 Australia",151.2920603,-33.7456837
"Smithfield Rd Cnr Elizabeth Dr, Bonnyrigg NSW 2177","Smithfield Rd  Bonnyrigg NSW 2177 Australia",150.8818606,-33.8876829
"369-375 Concord Rd, Concord West NSW 2138","369-375 Concord Rd, Concord West NSW 2138 Australia",151.0888755,-33.8411078
"133 Wyndham St Cnr Mcevoy St, Alexandria NSW 2015","133 Wyndham St  Alexandria NSW 2015 Australia",151.2000581,-33.9020539
"59-61 Pacific Hwy Cnr Unwin Rd, Waitara NSW 2077","59-61 Pacific Hwy  Waitara NSW 2077 Australia",151.1023535,-33.7106584
"118 Old South Head Rd, Woollahra NSW 2025","118 Old South Head Rd, Woollahra NSW 2025 Australia",151.2553451,-33.8896323
"176 Warringah Rd, BEACON HILL NSW 2100","176 Warringah Rd, BEACON HILL NSW 2100 Australia",151.2602279,-33.7538143
"404-410 Liverpool Rd, Croydon NSW 2132","404-410 Liverpool Rd, Croydon NSW 2132 Australia",151.115727,-33.8884736
"68 Jindabyne Rd, Berridale NSW 2628","68 Jindabyne Rd, Berridale NSW 2628 Australia",148.8270154,-36.3653974
"222 Tongarra Rd Cnr Calderwood St, Albion Park NSW 2527","222 Tongarra Rd  Albion Park NSW 2527 Australia",150.7645618,-34.5713116
"2600 The Lakesway, Bungwahl NSW 2423","2600 The Lakesway, Bungwahl NSW 2423 Australia",152.4444704,-32.3871481
"775 Princes Hwy, Tempe NSW 2044","775 Princes Hwy, Tempe NSW 2044 Australia",151.1596833,-33.925351
"26 Enmore Rd, Newtown NSW 2042","26 Enmore Rd, Newtown NSW 2042 Australia",151.1770483,-33.8984924
"12-14 Berowra Waters Rd, Berowra NSW 2081","12-14 Berowra Waters Rd, Berowra NSW 2081 Australia",151.150554,-33.6233814
"95 Elizabeth Drive (Corner Park Road), Liverpool NSW 2170","95 Elizabeth Drive , Liverpool NSW 2170 Australia",150.9160168,-33.9182506
"552 Pennant Hills Road, West Pennant Hills NSW 2125","552 Pennant Hills Road, West Pennant Hills NSW 2125 Australia",151.0507795,-33.7468476
"147 Cary St, Toronto NSW 2283","147 Cary St, Toronto NSW 2283 Australia",151.5927672,-33.0128966
"30-40 Alfred Rd, Chipping Norton NSW 2170","30-40 Alfred Rd, Chipping Norton NSW 2170 Australia",150.9648376,-33.924531
"1 Gregory Hills Drive, Gledswood Hills NSW 2557","1 Gregory Hills Drive, Gledswood Hills NSW 2557 Australia",150.7630278,-34.0199265
"271 Camden Valley Way, NARELLAN NSW 2567","271 Camden Valley Way, NARELLAN NSW 2567 Australia",150.7307572,-34.0415946
"477 Pacific Highway, Artarmon NSW 2064","477 Pacific Highway, Artarmon NSW 2064 Australia",151.1774287,-33.8105211
"320 Lane Cove Road, North Ryde NSW 2113","320 Lane Cove Road, North Ryde NSW 2113 Australia",151.1201707,-33.7923494
